sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;7061;3591;1840;3365;2597;2398;2557;2265;2289;
image2.jpg;7085;3564;1809;2680;1612;1783;2036;1801;1695;
image3.jpg;11356;2847;2843;2615;1628;1771;2103;1790;1675;
image4.jpg;7087;5612;1818;2606;1620;1787;1987;1822;1720;
image5.jpg;7082;3539;1785;2617;1616;1776;2065;1782;1661;
image6.jpg;7090;3529;1773;2513;1614;1793;2025;1802;1683;
image7.jpg;7100;3528;1785;2626;1608;1771;2063;1781;1689;
image8.jpg;7096;3535;1767;2634;1622;1793;2058;1835;1674;
image9.jpg;7127;3567;1769;2400;1601;2115;1949;1847;1685;
image10.jpg;7090;3537;1782;2538;1469;1771;2060;1778;1690;
image11.jpg;7100;3532;1793;2605;1602;2246;1966;1814;1683;
image12.jpg;7094;3533;1776;2619;1609;1784;1899;1784;1616;
image13.jpg;7111;3575;1777;2599;1616;1800;2066;1858;1682;
image14.jpg;7121;3550;1774;2603;1606;2123;2057;1998;1699;
image15.jpg;7113;3553;1776;2597;1619;1798;2061;2032;1686;
image16.jpg;7123;3534;1771;2637;1615;1802;2055;1946;1618;
image17.jpg;7114;3547;1771;2621;1563;1788;2054;1954;1697;
image18.jpg;7130;3541;1773;2639;1616;2255;2055;1780;1691;
image19.jpg;7111;3556;1780;2615;1608;1809;1965;1796;1663;
image20.jpg;7125;3557;1775;2624;1623;1775;2026;1804;1710;
image21.jpg;7141;3534;1787;2629;1628;1801;2056;2027;1693;
image22.jpg;7115;3533;1798;2661;1625;2179;1931;1790;1688;
image23.jpg;7108;3532;1860;2577;1470;1778;2064;1918;1687;
image24.jpg;7123;3581;1773;2630;1627;2080;2056;1785;1658;
image25.jpg;7131;3562;1773;2636;1611;1789;1927;1920;1698;
image26.jpg;7105;3554;1778;2620;1610;1957;2056;1790;1693;
image27.jpg;7123;3560;1778;2626;1611;1801;2065;1832;1681;
image28.jpg;7116;3565;1775;2633;1607;2294;2058;1839;1691;
image29.jpg;7129;3569;1771;2611;1610;2051;2074;1800;1690;
image30.jpg;7123;3553;1784;2631;1612;2241;2060;1779;1676;
image31.jpg;7123;3552;1770;2633;1621;1792;2054;1784;1651;
image32.jpg;7129;3546;1777;2635;1616;2238;2037;1787;1690;
Benchmark Start;13:39:34;13:44:32;13:48:55;13:53:5;13:56:46;14:0:58;14:5:3;14:8:59;14:13:36;
Benchmark End;13:44:17;13:48:41;13:52:49;13:56:23;14:0:30;14:4:50;14:8:41;14:12:37;14:17:56;
