sep=;
Preparation Time of Each Image for Num of Sub-Images;6;1;2;4;6;8;10;12;14;16;
image3.jpg;5012;14476;7499;3769;5106;4877;5418;4478;4949;4357;
image5.jpg;15682;61522;19926;9893;15850;9872;15120;9858;13503;9885;
image1.jpg;7910;19351;15748;4933;9926;4927;9851;4950;9864;4940;
image6.jpg;22647;84854;66811;33969;28585;21360;25953;21337;24406;21352;
image2.jpg;3672;9070;3665;1854;4573;2289;4583;2292;4596;51482;
image4.jpg;36214;88752;36108;18203;45255;22478;32794;22464;25794;22545;
Benchmark Start;18:55:46;17:41:11;17:52:27;18:1:17;18:9:21;18:17:14;18:24:37;18:39:8;18:45:55;18:53:5;
Benchmark End;19:1:31;17:52:7;17:59:49;18:6:15;18:16:5;18:23:44;18:31:38;18:45:42;18:52:47;18:59:44;
