sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;8436;6171;3218;2483;4061;3530;3218;3561;3093;
image2.jpg;16371;6358;6483;11170;9514;9685;11123;10123;11325;
image3.jpg;17230;6249;12013;9654;12793;13434;14247;13934;14138;
image4.jpg;18355;17542;7717;13872;13935;13669;14075;14043;14168;
image5.jpg;19792;6998;8451;13809;13872;13997;14231;14247;14200;
image6.jpg;19933;10779;12247;13715;14231;13935;14325;13854;14075;
image7.jpg;19933;15794;8342;13684;14169;13934;14512;14387;14106;
image8.jpg;20120;6795;13309;13606;14387;13841;14200;14122;14090;
image9.jpg;20167;9669;12278;13575;13840;14200;14137;14184;14138;
image10.jpg;11982;16512;7545;13497;14309;13871;14215;14153;14043;
image11.jpg;12513;6779;14044;13606;13762;14215;14450;13981;14231;
image12.jpg;12685;19371;11997;13950;14184;13825;14247;14200;14184;
image13.jpg;12840;16277;7967;13856;14013;13886;14621;13950;14169;
image14.jpg;13372;6717;13715;13731;14168;14481;14340;13841;14153;
image15.jpg;16231;18542;11794;13544;14216;13856;14298;14043;14247;
image16.jpg;14825;17293;8029;13653;14263;14153;13983;14200;14325;
image17.jpg;13528;6873;13684;13872;14075;14278;14528;14059;14122;
image18.jpg;13372;17745;12075;13653;13981;14168;14653;14199;14262;
image19.jpg;13403;17168;8217;13778;13981;14403;14512;14293;14184;
image20.jpg;13622;7920;13323;13778;13966;14169;14309;13856;14200;
image21.jpg;14106;17371;12732;13856;13794;14075;14387;14059;14310;
image22.jpg;14215;16839;7467;13918;14043;14044;14278;13856;14278;
image23.jpg;15903;7233;13481;13763;14044;14121;14559;14450;14200;
image24.jpg;13371;17808;13013;13716;13981;14277;14418;13887;14341;
image25.jpg;13825;16590;7155;13685;13997;14012;14528;13794;14231;
image26.jpg;13559;7717;13450;13809;14074;13934;14372;13981;14262;
image27.jpg;13622;17943;12825;13575;14122;14294;14215;14028;14356;
image28.jpg;13481;17710;7045;13934;13919;14106;14045;14324;14934;
image29.jpg;15778;7170;13794;13745;14185;14169;14263;13794;14419;
image30.jpg;13403;18121;13169;13794;14184;14075;14293;14043;14356;
image31.jpg;14341;16356;6686;13731;14075;14168;14075;13981;14122;
image32.jpg;14512;7623;13341;13684;14137;14059;14231;14200;14309;
Benchmark Start;12:16:10;12:34:55;12:42:35;12:55:32;13:4:21;13:15:13;13:24:47;13:32:46;13:40:46;
Benchmark End;12:25:11;12:42:16;12:48:33;13:2:49;13:11:55;13:22:45;13:32:27;13:40:19;13:48:24;
