sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;9316;4897;4971;4337;4479;4443;3888;3903;4065;
image2.jpg;15536;8738;13020;13124;14801;15783;16799;16782;17305;
image3.jpg;15569;17014;12999;19300;19224;19126;20126;19041;19229;
image4.jpg;15309;10034;12777;19399;19273;19634;19056;19163;19769;
image5.jpg;15470;11403;15025;19598;18752;19195;19469;19686;19035;
image6.jpg;32466;14045;18118;19144;19266;19000;19156;19505;19398;
image7.jpg;15477;10144;20272;19075;19023;19200;19573;19244;19340;
image8.jpg;15556;15071;17616;18718;19407;19198;19968;19777;19210;
image9.jpg;32245;19170;19319;19169;19092;19136;19556;19694;19220;
image10.jpg;9497;11773;17926;19130;18981;19092;19635;18823;18937;
image11.jpg;15454;14999;19476;18846;19224;19082;19441;19288;19015;
image12.jpg;33220;19412;18127;19615;19219;18969;19774;19568;19309;
image13.jpg;9702;11975;19803;18807;19059;19335;19459;19667;19491;
image14.jpg;15028;14998;18128;18954;19393;19485;19206;19758;19247;
image15.jpg;32795;18818;20073;19661;18851;19240;19266;19089;19751;
image16.jpg;9778;12509;18054;19053;19204;18992;19080;19026;19434;
image17.jpg;14326;14633;20240;19372;19365;19658;19437;19076;19369;
image18.jpg;33529;18948;18216;19190;19209;18973;19997;18951;19161;
image19.jpg;10014;12551;19408;19204;19186;19313;19851;19161;19400;
image20.jpg;14246;14054;17855;19074;18851;18896;19403;19193;18978;
image21.jpg;33670;18806;19547;18955;19719;19177;19261;18912;19928;
image22.jpg;9618;13036;18011;19575;19300;19066;19472;19111;18840;
image23.jpg;14131;14194;19113;18961;19029;19347;19846;19180;19457;
image24.jpg;34066;18602;18038;19231;19283;19365;19751;19389;18943;
image25.jpg;10048;13926;19636;19168;19230;19526;19849;19254;19441;
image26.jpg;13649;13763;18090;19260;19285;19261;20049;19462;19749;
image27.jpg;33299;18096;19726;18841;18809;19143;19613;19260;19090;
image28.jpg;10368;14390;18637;18995;19385;19090;19535;19319;19247;
image29.jpg;13013;13883;19986;18977;19312;18962;19665;19547;19568;
image30.jpg;33587;17954;18248;18868;19335;19424;20021;19205;19542;
image31.jpg;10297;14757;19498;19199;18867;19417;19690;19271;19695;
image32.jpg;13486;13400;17985;19106;19298;19722;19863;19407;19437;
Benchmark Start;19:39:23;19:50:22;19:59:8;20:9:38;20:20:6;20:30:56;20:42:35;20:53:24;21:4:2;
Benchmark End;19:50:7;19:58:29;20:9:4;20:19:49;20:30:22;20:41:16;20:53:4;21:3:44;21:14:25;
