sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;8404;4484;4593;5483;5140;4484;4983;4811;4765;
image2.jpg;8894;4571;4994;4526;4516;3703;4531;4476;4577;
image3.jpg;15512;3749;4671;4390;4421;3561;4374;4468;4405;
image4.jpg;10232;9076;4407;4436;4374;3530;4358;4359;4358;
image5.jpg;11200;5390;4702;4483;4406;3546;4405;4436;4390;
image6.jpg;11169;5671;5264;4389;4374;3499;4421;4483;4405;
image7.jpg;10810;5624;5452;4374;4374;3577;4718;4470;4468;
image8.jpg;11028;5717;5233;5046;4389;3561;4468;4452;4390;
image9.jpg;10904;5686;5733;5718;4389;3546;4421;4515;4468;
image10.jpg;10826;5795;5889;5920;4484;3515;4420;4390;4468;
image11.jpg;10748;5780;5577;6451;4373;3577;4483;4468;4437;
image12.jpg;10920;5915;5920;6405;4405;3592;4452;4436;4374;
image13.jpg;11122;5655;5905;6061;4406;3593;4390;4390;4374;
image14.jpg;10732;5811;5890;6234;4515;3546;4466;4499;4406;
image15.jpg;11013;5858;6014;6623;4405;3546;4405;4389;4389;
image16.jpg;10997;5702;5748;6405;4545;3577;4468;4405;4406;
image17.jpg;10857;5764;5749;6108;4452;3593;4373;4452;4374;
image18.jpg;10982;5640;5842;5983;4405;3608;4515;4421;4390;
image19.jpg;10873;5718;5998;6280;4468;3546;4452;4436;4390;
image20.jpg;10778;5764;5718;6155;4420;3499;4452;4468;4421;
image21.jpg;11013;5686;5718;6249;4436;3515;4468;4467;4436;
image22.jpg;11076;5811;5826;6201;4421;3561;4374;4437;4437;
image23.jpg;11108;5858;5764;6201;4421;3593;4437;4421;4421;
image24.jpg;10826;5779;5905;6187;4702;3562;4467;4421;4437;
image25.jpg;11214;5702;5765;6045;4437;3609;4406;4437;4389;
image26.jpg;10966;5779;5874;6233;5108;3608;4671;4390;4374;
image27.jpg;10841;5748;5826;6296;6171;3578;4499;4438;4452;
image28.jpg;11185;5811;5718;6186;5467;3483;4389;4530;4405;
image29.jpg;10966;5780;5983;6202;4374;3483;4515;4420;4406;
image30.jpg;10888;5796;5843;6202;5561;3499;4405;4436;4374;
image31.jpg;10935;5718;5909;6280;6670;3544;4686;4498;4296;
image32.jpg;10903;5811;5889;6139;6123;3967;4436;4405;4405;
Benchmark Start;20:49:31;21:1:59;21:14:1;21:26:46;21:39:49;21:52:7;22:4:32;22:16:35;22:28:57;
Benchmark End;21:0:59;21:13:16;21:25:20;21:38:4;21:51:10;22:3:28;22:15:54;22:27:56;22:40:20;
