sep=;
Preparation Time of Each Image for Num of Sub-Images;16;1;2;4;6;8;10;12;14;16;
image3.jpg;5034;14989;7345;3775;5612;5332;4881;5271;4587;5033;
image5.jpg;11659;63045;19752;9863;16943;16398;13652;14463;10387;11657;
image1.jpg;6133;19971;7943;7771;5877;12308;6871;8819;5467;7342;
image6.jpg;25096;85648;67137;33830;25512;24063;21274;24772;21344;25228;
image2.jpg;50714;9070;3668;9014;65239;5724;52645;4543;3509;3400;
image4.jpg;26493;88774;36158;19564;28737;40157;23244;35339;22515;26521;
Benchmark Start;11:33:29;19:1:43;19:13:28;19:19:53;19:25:37;19:32:39;19:39:47;19:46:57;19:55:26;20:2:19;
Benchmark End;11:39:18;19:12:42;19:19:29;19:24:51;19:32:15;19:39:21;19:46:19;19:53:50;20:1:56;20:9:8;
