sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;7040;3591;1868;1873;2798;2291;2405;2574;2262;
image2.jpg;6991;3571;1803;2825;2232;1794;1447;2029;1783;
image3.jpg;5618;2847;1454;1794;2244;1803;1439;2042;1783;
image4.jpg;7104;5619;1818;1781;2061;1773;1434;2034;1938;
image5.jpg;7087;3528;1769;1778;2203;1786;1430;1897;1780;
image6.jpg;7091;3531;1774;1776;2206;1795;1435;2019;1792;
image7.jpg;7088;3532;1786;1785;2195;1768;1442;2021;1782;
image8.jpg;7094;3550;1771;1774;2206;1771;1629;1856;1775;
image9.jpg;7095;3565;1775;2126;2197;1779;1439;2015;1816;
image10.jpg;7087;3535;1780;1784;2085;1836;1478;1829;1774;
image11.jpg;7091;3554;1795;1775;2047;1805;1564;2015;1891;
image12.jpg;7106;3554;1805;1776;2196;1778;1447;1795;1845;
image13.jpg;7099;3552;1776;1841;2198;1796;1631;2016;1778;
image14.jpg;7107;3554;1777;2176;2201;1782;1646;2033;1777;
image15.jpg;7111;3548;1774;1784;2211;1797;1442;1877;1778;
image16.jpg;7118;3559;1774;1779;2199;1808;1437;1933;1785;
image17.jpg;7128;3554;1773;1779;2198;1778;1738;2022;1912;
image18.jpg;7107;3564;1771;2044;2013;1887;1590;1897;1784;
image19.jpg;7117;3573;1776;2146;2195;1772;1434;2036;1778;
image20.jpg;7110;3563;1778;1783;2195;1778;1431;1846;1936;
image21.jpg;7120;3559;1774;1772;2197;1780;1451;2020;1780;
image22.jpg;7137;3560;1844;1780;2199;1811;1434;2026;1784;
image23.jpg;7105;3560;1775;1783;2106;1782;1434;2018;1828;
image24.jpg;7111;3560;1774;1777;2205;1781;1455;1981;1789;
image25.jpg;7114;3552;1775;1781;2194;1781;1484;2013;1821;
image26.jpg;7121;3557;1774;1784;2210;1790;1744;2010;1781;
image27.jpg;7125;3543;1774;1779;2203;1783;1438;2023;1850;
image28.jpg;7137;3564;1771;2080;2188;1808;1573;2013;1778;
image29.jpg;7118;3565;1777;1783;2200;1781;1432;2021;1834;
image30.jpg;7115;3567;1775;1779;2198;1951;1433;2028;1940;
image31.jpg;7115;3570;1786;1771;2197;1875;1444;2010;1791;
image32.jpg;7123;3560;1775;1785;2190;1803;1449;2021;1780;
Benchmark Start;14:51:41;14:56:37;15:0:49;15:4:30;15:8:15;15:12:33;15:16:17;15:21:58;15:25:55;
Benchmark End;14:56:21;15:0:24;15:4:18;15:7:47;15:12:10;15:16:2;15:20:13;15:25:32;15:29:54;
