sep=;
Preparation Time of Each Image for Num of Sub-Images;1;2;4;6;8;10;12;14;16;
image1.jpg;7125;3592;1860;3158;2388;2618;2223;2400;1959;
image2.jpg;11196;3589;1811;2377;1773;2131;1776;2027;1439;
image3.jpg;11237;5668;1435;2387;1776;2143;1785;2047;1444;
image4.jpg;11234;5617;1822;2362;1778;2140;1796;2037;1437;
image5.jpg;11228;3537;1789;2374;1793;2132;1808;2023;1430;
image6.jpg;11249;3533;1774;2363;1777;2120;1773;2029;1442;
image7.jpg;11273;3535;1796;2370;1796;2137;1800;2025;1436;
image8.jpg;11246;3569;1788;2398;1774;2124;1775;2048;1445;
image9.jpg;11270;3539;1788;2355;1776;2127;1788;2028;1438;
image10.jpg;7092;3542;1830;2360;1786;2147;1792;2036;1431;
image11.jpg;7096;3556;1779;2359;1798;2121;1775;2025;1444;
image12.jpg;7114;3548;1774;2364;1778;2131;1776;2026;1463;
image13.jpg;7117;3555;1780;2356;1781;2126;1781;2021;1439;
image14.jpg;7112;3550;1774;2378;1800;2145;1782;2032;1480;
image15.jpg;7127;3533;1778;2366;1802;2130;1777;2056;1461;
image16.jpg;7097;3544;1772;2381;1791;2132;1799;2028;1431;
image17.jpg;7109;3541;1783;2368;1775;2131;1782;2020;1476;
image18.jpg;7108;3547;1780;2367;1775;2123;1780;2018;1440;
image19.jpg;7108;3540;1775;2376;1796;2118;1779;2025;1440;
image20.jpg;7111;3589;1777;2366;1798;2121;1794;2019;1456;
image21.jpg;7126;3563;1777;2364;1823;2125;1779;2036;1498;
image22.jpg;7117;3552;1782;2357;1787;2125;1777;2026;1513;
image23.jpg;7105;3552;1778;2366;1774;2131;1783;2023;1435;
image24.jpg;7116;3556;1775;2363;1778;2127;1777;2028;1440;
image25.jpg;7131;3557;1778;2365;1781;2127;1779;2024;1465;
image26.jpg;7106;3568;1777;2356;1785;2170;1784;2025;1484;
image27.jpg;7114;3560;1777;2366;1780;2120;1795;2025;1433;
image28.jpg;7132;3567;1772;2356;1779;2121;1784;2018;1432;
image29.jpg;7111;3574;1773;2351;1778;2123;1775;2020;1434;
image30.jpg;7122;3572;1781;2358;1793;2129;1799;2025;1485;
image31.jpg;7132;3560;1787;2374;1777;2127;1779;2026;1435;
image32.jpg;7109;3562;1777;2361;1810;2122;1836;2025;1465;
Benchmark Start;12:51:52;12:57:36;13:5:18;13:9:28;13:14:13;13:18:48;13:22:25;13:29:55;13:34:4;
Benchmark End;12:56:57;13:1:48;13:9:0;13:13:21;13:18:1;13:22:7;13:26:30;13:33:42;13:37:18;
